col-coord,row-coord,isTower,filename,h_params,s_params,v_params,r_params,g_params,b_params,dissimilarity_params,contrast_params,homogeneity_params,ASM_params,energy_params,correlation_params
262,398,No,IMG_4072.JPG,0.5857843137254902,0.32380952380952377,0.8235294117647058,142,175,210,"[[81 25]
 [73 37]
 [49 37]]","[[ 97  25]
 [121  37]
 [ 65  37]]","[[115.1 141.5]
 [ 94.3 107.5]
 [ 75.1  79.5]]","[[ 7810 10450]
 [ 7082  5702]
 [ 3730  3542]]","[[ 88.37420438 102.2252415 ]
 [ 84.1546196   75.51158851]
 [ 61.07372594  59.51470407]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
276,431,No,IMG_4072.JPG,0.5857843137254902,0.32535885167464107,0.8196078431372549,141,174,209,"[[132  50]
 [100  71]
 [ 52  78]]","[[198  78]
 [166 107]
 [ 70 116]]","[[ 94.6 131.8]
 [ 82.6  94.1]
 [ 73.8  62.8]]","[[4950 7166]
 [3422 3682]
 [2726 2272]]","[[70.3562364  84.65222974]
 [58.49786321 60.67948583]
 [52.21110993 47.66550115]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
280,456,No,IMG_4072.JPG,0.5909090909090908,0.3142857142857143,0.8235294117647058,144,174,210,"[[34 34]
 [31 31]
 [21 21]]","[[40 40]
 [47 47]
 [21 21]]","[[137.6 137.6]
 [112.1 112.1]
 [ 87.5  87.5]]","[[15350 15350]
 [10734 10734]
 [ 6150  6150]]","[[123.89511693 123.89511693]
 [103.60501918 103.60501918]
 [ 78.42193571  78.42193571]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
191,508,No,IMG_4072.JPG,0.5909090909090908,0.31279620853080564,0.8274509803921568,145,175,211,"[[63 84]
 [73 84]
 [70 84]]","[[167 128]
 [185 128]
 [182 128]]","[[132.61764706 116.4       ]
 [100.7         88.4       ]
 [ 74.2         60.4       ]]","[[10458  9500]
 [ 6510  5132]
 [ 4034  2332]]","[[102.26436329  97.46794345]
 [ 80.68457102  71.63797875]
 [ 63.51377803  48.29078587]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
161,525,No,IMG_4072.JPG,0.5909090909090908,0.31279620853080564,0.8274509803921568,145,175,211,"[[ 36 110]
 [ 60  84]
 [ 72  52]]","[[ 48 158]
 [ 80  84]
 [ 96  52]]","[[137.2 103.8]
 [ 98.   84. ]
 [ 64.4  72. ]]","[[5740 3292]
 [2956 3092]
 [1852 1684]]","[[75.7627877  57.37595315]
 [54.36910888 55.6057551 ]
 [43.03486958 41.03656906]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
136,540,No,IMG_4072.JPG,0.5948717948717949,0.30660377358490576,0.8313725490196079,147,175,212,"[[ 9 63]
 [15 63]
 [21 63]]","[[  9 105]
 [ 15 105]
 [ 21 105]]","[[149.5 126.7]
 [118.5  98.7]
 [ 87.5  70.7]]","[[15010 13426]
 [10098  7938]
 [ 6370  4018]]","[[122.51530517 115.8706175 ]
 [100.48880535  89.09545443]
 [ 79.81227976  63.38769597]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
232,523,No,IMG_4072.JPG,0.5909090909090909,0.31132075471698123,0.8313725490196079,146,176,212,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
291,471,No,IMG_4072.JPG,0.5909090909090908,0.3142857142857143,0.8235294117647058,144,174,210,"[[40 24]
 [48 40]
 [48 48]]","[[40 24]
 [48 40]
 [48 48]]","[[134. 142.]
 [102. 106.]
 [ 74.  74.]]","[[ 7908 10276]
 [ 4772  6020]
 [ 3108  4132]]","[[ 88.9269363  101.37060718]
 [ 69.07966416  77.58865897]
 [ 55.74943946  64.28063472]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
312,429,No,IMG_4072.JPG,0.5857843137254902,0.32535885167464107,0.8196078431372549,141,174,209,"[[24 35]
 [40 42]
 [56 42]]","[[24 35]
 [40 42]
 [56 42]]","[[142.  136.5]
 [106.  105. ]
 [ 70.   77. ]]","[[9268 8526]
 [5460 5390]
 [4116 3430]]","[[96.27045237 92.33634171]
 [73.89181281 73.41661937]
 [64.15605973 58.56620186]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
40,296,No,IMG_4072.JPG,0.5857843137254902,0.32850241545893727,0.8117647058823529,139,172,207,"[[15 56]
 [25 49]
 [35 35]]","[[15 70]
 [25 77]
 [35 35]]","[[146.5 127.4]
 [113.5 104.3]
 [ 80.5  80.5]]","[[14486 11760]
 [ 8658  8918]
 [ 4606  4606]]","[[120.35779991 108.44353369]
 [ 93.04837452  94.43516294]
 [ 67.867518    67.867518  ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
40,337,No,IMG_4072.JPG,0.5857843137254902,0.32692307692307687,0.8156862745098039,140,173,208,"[[60 54]
 [56 42]
 [36 24]]","[[ 84 116]
 [104  68]
 [ 44  28]]","[[126.4        132.91764706]
 [102.8        107.6       ]
 [ 80.8         86.4       ]]","[[11620 14556]
 [ 8284  8686]
 [ 4756  5254]]","[[107.79610383 120.64824905]
 [ 91.01648202  93.19871244]
 [ 68.9637586   72.4844811 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
40,423,No,IMG_4072.JPG,0.5909090909090908,0.3142857142857143,0.8235294117647058,144,174,210,"[[15 63]
 [25 77]
 [35 77]]","[[ 15  91]
 [ 25 119]
 [ 35 119]]","[[146.5 125.3]
 [113.5  91.7]
 [ 80.5  63.7]]","[[12074 10682]
 [ 7586  6566]
 [ 4410  3430]]","[[109.88175463 103.35376142]
 [ 87.09764635  81.03085832]
 [ 66.40783086  58.56620186]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
36,477,No,IMG_4072.JPG,0.5909090909090908,0.3142857142857143,0.8235294117647058,144,174,210,"[[96 51]
 [96 62]
 [96 62]]","[[112  69]
 [144  86]
 [144  86]]","[[107.6 130.3]
 [ 82.8  97.4]
 [ 54.8  69.4]]","[[4244 5456]
 [3124 3074]
 [2516 1786]]","[[65.1459899  73.86474125]
 [55.89275445 55.4436651 ]
 [50.15974482 42.26109322]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
63,456,No,IMG_4072.JPG,0.5909090909090908,0.3142857142857143,0.8235294117647058,144,174,210,"[[21 18]
 [35 30]
 [42 42]]","[[21 18]
 [35 30]
 [42 42]]","[[143.5 145. ]
 [108.5 111. ]
 [ 77.   77. ]]","[[13426 13444]
 [ 8330  8100]
 [ 4900  4900]]","[[115.8706175  115.94826433]
 [ 91.26883367  90.        ]
 [ 70.          70.        ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
86,381,No,IMG_4072.JPG,0.5857843137254902,0.32535885167464107,0.8196078431372549,141,174,209,"[[16 26]
 [20 24]
 [20 24]]","[[16 34]
 [20 30]
 [20 30]]","[[146.  141.8]
 [116.  114.6]
 [ 88.   86.6]]","[[16150 16424]
 [ 9870 10482]
 [ 5694  5894]]","[[127.08265027 128.15615475]
 [ 99.34787366 102.38163898]
 [ 75.45859792  76.77239087]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
113,312,No,IMG_4072.JPG,0.5857843137254902,0.32692307692307687,0.8156862745098039,140,173,208,"[[30 48]
 [50 30]
 [60 36]]","[[30 72]
 [50 42]
 [60 48]]","[[139.  132.4]
 [101.  112.2]
 [ 68.   81.2]]","[[10312  9844]
 [ 6488  6876]
 [ 4396  3892]]","[[101.5480182   99.21693404]
 [ 80.54812226  82.92164977]
 [ 66.30233782  62.38589584]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
113,281,No,IMG_4072.JPG,0.5904761904761905,0.33653846153846156,0.8156862745098039,138,170,208,"[[52 43]
 [40 33]
 [28 18]]","[[76 97]
 [72 55]
 [36 22]]","[[130.4        137.61764706]
 [109.2        111.7       ]
 [ 84.8         89.4       ]]","[[13220 16468]
 [ 9756 10128]
 [ 5684  6194]]","[[114.97825881 128.3277055 ]
 [ 98.7724658  100.637965  ]
 [ 75.3923073   78.70196948]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
88,258,No,IMG_4072.JPG,0.5904761904761905,0.33816425120772947,0.8117647058823529,137,169,207,"[[24 56]
 [40 56]
 [56 56]]","[[42 56]
 [70 56]
 [98 56]]","[[143.8 126. ]
 [109.   98. ]
 [ 74.2  70. ]]","[[12110  8330]
 [ 7686  6566]
 [ 4606  3430]]","[[110.04544516  91.26883367]
 [ 87.66983518  81.03085832]
 [ 67.867518    58.56620186]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
82,54,No,IMG_4072.JPG,0.5879629629629629,0.3529411764705882,0.8,132,166,204,"[[19 61]
 [29 53]
 [29 21]]","[[19 93]
 [29 53]
 [29 21]]","[[144.5 126.7]
 [111.5  99.5]
 [ 83.5  87.5]]","[[13114 12306]
 [ 7550  6154]
 [ 4486  5266]]","[[114.51637438 110.93241186]
 [ 86.89073598  78.44743463]
 [ 66.9776082   72.56721023]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
59,62,No,IMG_4072.JPG,0.5915492957746479,0.3480392156862745,0.8,133,165,204,"[[26  2]
 [26  2]
 [26  2]]","[[26  2]
 [26  2]
 [26  2]]","[[141. 153.]
 [113. 125.]
 [ 85.  97.]]","[[17060 17828]
 [10676 11924]
 [ 5860  7204]]","[[130.61393494 133.52153384]
 [103.32473082 109.19706956]
 [ 76.55063684  84.8763807 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
45,85,No,IMG_4072.JPG,0.5915492957746479,0.3463414634146341,0.803921568627451,134,166,205,"[[30 88]
 [36 64]
 [36 48]]","[[ 30 104]
 [ 36 112]
 [ 36  64]]","[[139.  111.6]
 [108.   98.8]
 [ 80.   75.6]]","[[9520 6884]
 [5706 8228]
 [3514 3940]]","[[97.57048734 82.96987405]
 [75.53806987 90.70832376]
 [59.27900134 62.76941931]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
116,62,No,IMG_4072.JPG,0.5879629629629629,0.35467980295566504,0.796078431372549,131,165,203,"[[ 5 45]
 [ 5 75]
 [ 5 75]]","[[ 5 51]
 [ 5 85]
 [ 5 85]]","[[151.5 132.1]
 [123.5  89.5]
 [ 95.5  61.5]]","[[12326  9266]
 [ 8186  7386]
 [ 4894  5034]]","[[111.02252024  96.26006441]
 [ 90.47651629  85.9418408 ]
 [ 69.95712973  70.9506871 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
126,54,No,IMG_4072.JPG,0.5879629629629629,0.35467980295566504,0.796078431372549,131,165,203,"[[6 4]
 [4 4]
 [4 4]]","[[6 4]
 [4 4]
 [4 4]]","[[151. 152.]
 [124. 124.]
 [ 96.  96.]]","[[21918 22510]
 [14894 14894]
 [ 8846  8846]]","[[148.04728974 150.03332963]
 [122.04097673 122.04097673]
 [ 94.05317645  94.05317645]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
128,43,No,IMG_4072.JPG,0.5915492957746479,0.3497536945812807,0.796078431372549,132,164,203,"[[42 47]
 [38 34]
 [26 26]]","[[50 53]
 [58 56]
 [26 36]]","[[133.8 131.1]
 [109.  111.2]
 [ 85.   86. ]]","[[13778 12532]
 [ 9784 10728]
 [ 5522  6010]]","[[117.37972568 111.94641575]
 [ 98.91410415 103.57605901]
 [ 74.31016081  77.52418977]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
47,39,No,IMG_4072.JPG,0.5915492957746479,0.3480392156862745,0.8,133,165,204,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
45,35,No,IMG_4072.JPG,0.5915492957746479,0.3480392156862745,0.8,133,165,204,"[[28 52]
 [32 68]
 [32 68]]","[[ 28  76]
 [ 32 100]
 [ 32 100]]","[[140.  130.4]
 [110.   95.2]
 [ 82.   67.2]]","[[10036  8676]
 [ 6388  5348]
 [ 3572  2948]]","[[100.17983829  93.14504818]
 [ 79.92496481  73.1300212 ]
 [ 59.76621119  54.29548784]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
28,81,No,IMG_4072.JPG,0.5915492957746479,0.3480392156862745,0.8,133,165,204,"[[36 24]
 [36 40]
 [36 48]]","[[36 24]
 [36 40]
 [36 48]]","[[136. 142.]
 [108. 106.]
 [ 80.  74.]]","[[ 9292 12388]
 [ 6156  7748]
 [ 3820  4804]]","[[ 96.39502062 111.30139262]
 [ 78.46018098  88.02272434]
 [ 61.80614856  69.3108938 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
93,590,No,IMG_4072.JPG,0.587719298245614,0.2753623188405797,0.8117647058823529,150,177,207,"[[68 70]
 [73 71]
 [63 61]]","[[102 126]
 [107 113]
 [ 89  89]]","[[123.4        124.13846154]
 [ 92.9         94.23846154]
 [ 69.1         70.15882353]]","[[6334 7128]
 [3848 4622]
 [2364 2764]]","[[79.586431   84.42748368]
 [62.03224968 67.98529253]
 [48.62098312 52.57375771]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
138,577,No,IMG_4072.JPG,0.587431693989071,0.2946859903381643,0.8117647058823529,146,175,207,"[[30 63]
 [42 89]
 [42 94]]","[[ 30  79]
 [ 42 137]
 [ 42 142]]","[[139.  124.1]
 [105.   86.3]
 [ 77.   55.8]]","[[7258 6546]
 [4194 4202]
 [2266 3092]]","[[85.19389649 80.90735442]
 [64.76109943 64.82283548]
 [47.60252094 55.6057551 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
157,556,No,IMG_4072.JPG,0.587431693989071,0.29326923076923084,0.8156862745098039,147,176,208,"[[36 48]
 [34 34]
 [34 16]]","[[36 52]
 [34 38]
 [34 16]]","[[136.  130.4]
 [109.  109.4]
 [ 81.   90. ]]","[[13948 12244]
 [ 8948  8608]
 [ 4580  5496]]","[[118.10165113 110.65260955]
 [ 94.59386872  92.77930804]
 [ 67.67569726  74.13501197]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
186,531,No,IMG_4072.JPG,0.5948717948717949,0.30660377358490576,0.8313725490196079,147,175,212,"[[24 54]
 [28 68]
 [28 68]]","[[40 54]
 [44 68]
 [44 68]]","[[143.6 127. ]
 [113.6  92. ]
 [ 85.6  64. ]]","[[10508  8416]
 [ 6364  5858]
 [ 3452  3666]]","[[102.50853623  91.73875953]
 [ 79.7746827   76.53757247]
 [ 58.75372329  60.54750201]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
646,99,No,IMG_4072.JPG,0.5915492957746479,0.3480392156862745,0.8,133,165,204,"[[4 3]
 [4 4]
 [4 4]]","[[4 3]
 [4 4]
 [4 4]]","[[152.  152.5]
 [124.  124. ]
 [ 96.   96. ]]","[[22516 22510]
 [14900 14900]
 [ 8852  8852]]","[[150.05332386 150.03332963]
 [122.06555616 122.06555616]
 [ 94.08506789  94.08506789]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
641,104,No,IMG_4072.JPG,0.5915492957746479,0.3480392156862745,0.8,133,165,204,"[[0 0]
 [0 0]
 [0 0]]","[[0 0]
 [0 0]
 [0 0]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[23716 23716]
 [15876 15876]
 [ 9604  9604]]","[[154. 154.]
 [126. 126.]
 [ 98.  98.]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
623,210,No,IMG_4072.JPG,0.5904761904761905,0.3431372549019608,0.8,134,166,204,"[[ 51 134]
 [ 85 158]
 [102 102]]","[[ 81 294]
 [135 382]
 [162 198]]","[[131.5 103. ]
 [ 88.5  69.4]
 [ 53.   56.6]]","[[5170 5300]
 [2530 4580]
 [1852 2036]]","[[71.90271205 72.80109889]
 [50.29910536 67.67569726]
 [43.03486958 45.12205669]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
629,254,No,IMG_4072.JPG,0.5904761904761905,0.33980582524271846,0.807843137254902,136,168,206,"[[45 26]
 [48 38]
 [42 38]]","[[53 26]
 [56 38]
 [46 38]]","[[132.3 141. ]
 [102.8 107. ]
 [ 77.4  79. ]]","[[12112 12324]
 [ 7536  7076]
 [ 3802  3764]]","[[110.05453194 111.01351269]
 [ 86.81013766  84.11896338]
 [ 61.66036004  61.3514466 ]]","[[1. 1.]
 [1. 1.]
 [1. 1.]]"
88,795,Yes,IMG_0392.JPG,0.0,0.0,0.12156862745098039,31,31,31,"[[413 420]
 [301 337]
 [229 331]]","[[1903 1926]
 [1151 1365]
 [ 865 1509]]","[[49.24102485 48.67971604]
 [42.13963312 36.50668705]
 [31.84762871 18.37547499]]","[[410 414]
 [284 350]
 [204 224]]","[[20.24845673 20.34698995]
 [16.85229955 18.70828693]
 [14.28285686 14.96662955]]","[[0.99999971 0.99999974]
 [0.99999968 0.99999975]
 [0.99999949 0.99999955]]"
201,785,Yes,IMG_0392.JPG,0.0,0.0,0.13333333333333333,34,34,34,"[[433 438]
 [359 348]
 [327 285]]","[[2023 2038]
 [1653 1522]
 [1567 1275]]","[[45.0127679  43.82087623]
 [36.20151555 35.58259063]
 [21.26167525 24.85458474]]","[[466 436]
 [324 328]
 [240 202]]","[[21.58703314 20.88061302]
 [18.         18.11077028]
 [15.49193338 14.2126704 ]]","[[0.99999978 0.99999977]
 [0.99999968 0.99999969]
 [0.99999937 0.99999945]]"
370,785,Yes,IMG_0392.JPG,0.41666666666666696,0.05263157894736842,0.14901960784313725,36,38,37,"[[543 554]
 [473 422]
 [317 343]]","[[3383 3212]
 [2847 2570]
 [1631 1931]]","[[45.43249488 40.72518979]
 [29.335668   36.32214907]
 [26.31720496 25.45871873]]","[[452 452]
 [286 288]
 [190 176]]","[[21.26029163 21.26029163]
 [16.91153453 16.97056275]
 [13.78404875 13.26649916]]","[[0.99999965 0.99999967]
 [0.99999946 0.99999952]
 [0.99999933 0.99999924]]"
511,842,Yes,IMG_0392.JPG,0.41666666666666635,0.05128205128205128,0.15294117647058825,37,39,38,"[[514 498]
 [428 438]
 [304 360]]","[[2674 2636]
 [2378 2286]
 [1558 1870]]","[[37.13909796 39.32635911]
 [29.70396521 27.89592313]
 [26.93651021 20.06488202]]","[[352 388]
 [286 268]
 [200 224]]","[[18.76166304 19.6977156 ]
 [16.91153453 16.37070554]
 [14.14213562 14.96662955]]","[[0.99999968 0.99999968]
 [0.99999947 0.99999949]
 [0.99999928 0.99999911]]"
633,842,Yes,IMG_0392.JPG,0.0,0.0,0.10196078431372549,26,26,26,"[[468 464]
 [407 414]
 [321 355]]","[[2402 2214]
 [2157 2168]
 [1751 1919]]","[[40.826071   42.16657264]
 [34.07493366 31.627238  ]
 [25.77678214 19.94551368]]","[[344 388]
 [234 286]
 [176 204]]","[[18.54723699 19.6977156 ]
 [15.29705854 16.91153453]
 [13.26649916 14.28285686]]","[[0.99999956 0.99999963]
 [0.99999928 0.99999943]
 [0.99999879 0.99999914]]"
783,860,Yes,IMG_0392.JPG,0.6666666666666666,0.08695652173913043,0.09019607843137255,21,21,23,"[[518 560]
 [532 579]
 [513 539]]","[[2686 3164]
 [3284 3973]
 [3891 4507]]","[[34.79708551 35.97721716]
 [23.41248918 24.21501964]
 [12.30581872 15.05227566]]","[[282 254]
 [210 180]
 [172 152]]","[[16.79285562 15.93737745]
 [14.49137675 13.41640786]
 [13.11487705 12.32882801]]","[[0.99999934 0.99999922]
 [0.99999888 0.99999866]
 [0.99999752 0.99999777]]"
942,898,Yes,IMG_0392.JPG,0.6666666666666666,0.05555555555555555,0.1411764705882353,34,34,36,"[[607 509]
 [430 404]
 [323 369]]","[[3539 2939]
 [2374 2016]
 [1697 2209]]","[[31.3900337  43.76366388]
 [32.77650963 30.14624182]
 [25.6529808  23.17192516]]","[[386 362]
 [278 254]
 [196 168]]","[[19.6468827  19.02629759]
 [16.673332   15.93737745]
 [14.         12.9614814 ]]","[[0.99999964 0.9999997 ]
 [0.99999955 0.99999964]
 [0.99999934 0.99999918]]"
1093,936,Yes,IMG_0392.JPG,0.6666666666666666,0.05405405405405405,0.1450980392156863,35,35,37,"[[483 477]
 [350 397]
 [322 304]]","[[2463 2287]
 [1514 1945]
 [1570 1492]]","[[40.65414642 38.48529192]
 [36.26926245 32.64253193]
 [20.67067673 26.09860338]]","[[466 384]
 [278 286]
 [184 190]]","[[21.58703314 19.59591794]
 [16.673332   16.91153453]
 [13.56465997 13.78404875]]","[[0.99999971 0.99999973]
 [0.99999968 0.99999959]
 [0.9999993  0.99999933]]"
1215,954,Yes,IMG_0392.JPG,0.16666666666666666,0.05555555555555555,0.1411764705882353,36,36,34,"[[376 426]
 [402 351]
 [304 374]]","[[1646 1970]
 [2032 1597]
 [1440 2058]]","[[52.25509516 48.58867059]
 [34.26358559 36.4984865 ]
 [23.17582054 19.03354928]]","[[444 442]
 [302 310]
 [222 230]]","[[21.07130751 21.02379604]
 [17.3781472  17.60681686]
 [14.89966443 15.16575089]]","[[0.99999983 0.9999998 ]
 [0.99999964 0.99999974]
 [0.99999951 0.9999993 ]]"
1327,1001,Yes,IMG_0392.JPG,0.0,0.0,0.13333333333333333,34,34,34,"[[563 542]
 [364 382]
 [387 327]]","[[3501 3032]
 [1560 1862]
 [2279 1631]]","[[40.62475492 36.47803586]
 [31.66856543 36.64813801]
 [20.62953312 21.49085237]]","[[368 326]
 [260 268]
 [184 200]]","[[19.18332609 18.05547009]
 [16.1245155  16.37070554]
 [13.56465997 14.14213562]]","[[0.99999955 0.99999962]
 [0.99999964 0.99999958]
 [0.99999888 0.99999924]]"
1431,1020,Yes,IMG_0392.JPG,0.0,0.0,0.12156862745098039,31,31,31,"[[498 432]
 [371 407]
 [322 308]]","[[2640 2026]
 [1841 1925]
 [1624 1694]]","[[40.88259079 46.34722136]
 [37.99885758 26.00532034]
 [23.17498747 29.09202549]]","[[346 412]
 [298 286]
 [216 206]]","[[18.60107524 20.29778313]
 [17.2626765  16.91153453]
 [14.69693846 14.35270009]]","[[0.99999964 0.99999973]
 [0.99999954 0.99999955]
 [0.99999913 0.99999924]]"
1675,1076,Yes,IMG_0392.JPG,0.0,0.0,0.09411764705882353,24,24,24,"[[351 326]
 [308 280]
 [233 219]]","[[1261 1164]
 [1134  938]
 [ 885  757]]","[[50.16128898 55.82301816]
 [38.84379601 41.28681424]
 [33.33419836 31.96937508]]","[[632 634]
 [462 460]
 [326 286]]","[[25.13961018 25.17935662]
 [21.49418526 21.44761059]
 [18.05547009 16.91153453]]","[[0.99999978 0.99999979]
 [0.99999965 0.9999997 ]
 [0.99999946 0.99999948]]"
1957,1114,Yes,IMG_0392.JPG,0.0,0.0,0.07450980392156863,19,19,19,"[[272 256]
 [230 199]
 [192 208]]","[[768 648]
 [594 485]
 [594 642]]","[[62.32983246 61.80090498]
 [45.06515837 53.68823529]
 [37.41628959 30.28705393]]","[[816 900]
 [558 638]
 [410 390]]","[[28.56571371 30.        ]
 [23.62202362 25.25866188]
 [20.24845673 19.74841766]]","[[0.99999967 0.99999973]
 [0.99999957 0.99999969]
 [0.99999919 0.99999916]]"
2079,1133,Yes,IMG_0392.JPG,0.0,0.0,0.06666666666666667,17,17,17,"[[222 211]
 [199 158]
 [146 138]]","[[520 479]
 [473 370]
 [402 342]]","[[70.74751131 73.99140271]
 [52.30904977 66.71221719]
 [47.57339367 47.91221719]]","[[1266 1038]
 [ 858  848]
 [ 522  478]]","[[35.58089375 32.21800739]
 [29.29163703 29.12043956]
 [22.84731932 21.86321111]]","[[0.9999998  0.9999998 ]
 [0.9999997  0.99999972]
 [0.99999951 0.99999945]]"
2210,1133,Yes,IMG_0392.JPG,0.0,0.0,0.12156862745098039,31,31,31,"[[567 460]
 [331 421]
 [326 312]]","[[3023 2212]
 [1339 2149]
 [1604 1406]]","[[30.47216285 43.53253035]
 [36.00710028 29.86601788]
 [23.70995474 23.49108475]]","[[380 376]
 [292 312]
 [200 200]]","[[19.49358869 19.39071943]
 [17.08800749 17.66352173]
 [14.14213562 14.14213562]]","[[0.9999996  0.99999971]
 [0.99999968 0.99999948]
 [0.99999924 0.99999928]]"
2323,1133,Yes,IMG_0392.JPG,0.0,0.0,0.1411764705882353,36,36,36,"[[431 395]
 [325 335]
 [281 257]]","[[2055 1595]
 [1455 1509]
 [1363 1225]]","[[48.65813417 45.85738534]
 [40.24098864 39.83095511]
 [29.76694436 33.13066938]]","[[570 514]
 [382 390]
 [228 226]]","[[23.87467277 22.6715681 ]
 [19.54482029 19.74841766]
 [15.09966887 15.03329638]]","[[0.99999976 0.99999981]
 [0.99999969 0.99999967]
 [0.99999938 0.99999943]]"
2407,1133,Yes,IMG_0392.JPG,0.0,0.0,0.13725490196078433,35,35,35,"[[471 487]
 [375 343]
 [284 304]]","[[2187 2523]
 [1689 1663]
 [1418 1504]]","[[38.47884218 41.84407038]
 [32.4072447  46.18144312]
 [30.58727376 26.70288903]]","[[372 376]
 [296 342]
 [186 212]]","[[19.28730152 19.39071943]
 [17.20465053 18.49324201]
 [13.6381817  14.56021978]]","[[0.99999976 0.99999972]
 [0.99999967 0.99999968]
 [0.99999942 0.99999938]]"
2604,1114,Yes,IMG_0392.JPG,0.6666666666666666,0.07407407407407407,0.10588235294117647,25,25,27,"[[ 369 1205]
 [ 258 1687]
 [ 284 1898]]","[[ 1807 15661]
 [  920 31827]
 [ 1554 41932]]","[[55.84505068 23.46499358]
 [48.89270142 10.4898276 ]
 [30.87505919  0.57474397]]","[[324 260]
 [234 190]
 [174 178]]","[[18.         16.1245155 ]
 [15.29705854 13.78404875]
 [13.19090596 13.34166406]]","[[0.99999965 0.99999839]
 [0.99999968 0.99999748]
 [0.99999883 0.99999769]]"
914,1790,Yes,IMG_0392.JPG,0.0,0.0,0.11372549019607843,29,29,29,"[[320 390]
 [297 402]
 [301 361]]","[[1088 1538]
 [1211 1770]
 [1333 1899]]","[[55.28819861 45.20000005]
 [44.85359667 26.0580628 ]
 [23.49250581 20.68033991]]","[[490 480]
 [336 390]
 [196 240]]","[[22.13594362 21.9089023 ]
 [18.33030278 19.74841766]
 [14.         15.49193338]]","[[0.99999979 0.99999971]
 [0.99999957 0.99999939]
 [0.999999   0.99999862]]"
1187,1659,Yes,IMG_0392.JPG,0.4166666666666667,0.0625,0.12549019607843137,30,32,31,"[[534 504]
 [442 451]
 [369 361]]","[[3012 2736]
 [2592 2531]
 [2125 2085]]","[[42.1189188  41.25631943]
 [31.68753692 27.66249819]
 [20.43131117 23.61007715]]","[[344 352]
 [284 238]
 [154 182]]","[[18.54723699 18.76166304]
 [16.85229955 15.42724862]
 [12.40967365 13.49073756]]","[[0.99999961 0.99999965]
 [0.99999939 0.99999942]
 [0.99999891 0.99999904]]"
1271,1659,Yes,IMG_0392.JPG,0.41666666666666696,0.05,0.1568627450980392,38,40,39,"[[571 566]
 [462 471]
 [344 386]]","[[3583 3492]
 [2732 2783]
 [1918 2488]]","[[39.92661013 38.49343177]
 [30.06702818 29.51364429]
 [22.73722511 23.65355248]]","[[322 354]
 [288 266]
 [168 188]]","[[17.94435844 18.81488772]
 [16.97056275 16.30950643]
 [12.9614814  13.7113092 ]]","[[0.99999968 0.99999969]
 [0.99999956 0.99999956]
 [0.99999935 0.99999916]]"
